COG0016,0.0005678054677861872,-261.43562963844147
COG0048,0.0008359556957793487,-261.9211733391918
COG0049,0.003256045644924145,-248.45590248462491
COG0051,0.0016524678944567514,-238.28387712857432
COG0052,0.0011480132808058096,-235.2663108114522
COG0060,0.002181253710447407,-246.50496438527077
COG0072,0.0006089226746088574,-244.524626049897
COG0080,0.0009196942278175329,-236.55928498389198
COG0081,0.0012170317553746892,-245.17592993087635
COG0087,0.0010247955769628338,-240.79251028259227
COG0088,0.0004386317348218108,-253.9017658008454
COG0089,0.0010438966720241008,-245.975375025581
COG0090,0.0010364577467775757,-232.9234215136538
COG0091,0.002385652309355068,-237.073464763676
COG0092,0.0017137384754124282,-236.7505177666414
COG0093,0.0013521904969484224,-254.03573677115355
COG0096,0.0011006885533310167,-243.06822498805062
COG0097,0.0011712135081846829,-259.01823945240045
COG0100,0.0009094047091564705,-238.41405411229906
COG0102,0.00042718942523845753,-250.62723769475426
COG0103,0.00146424995718109,-236.67437441705636
COG0130,0.0007648094205313815,-235.37190398983847
COG0184,0.0005652549159738087,-237.88018001294972
COG0185,0.003951613547436101,-253.94182059476105
COG0186,0.0006851361832220579,-236.04882032579087
COG0197,0.0014276097821629501,-242.83437106323353
COG0198,0.0010101817917321416,-241.87914068188036
COG0200,0.0009833054758594964,-237.22399497448302
COG0201,0.0014754698022071161,-240.85250023637988
COG0244,0.0007664768825129205,-238.68377093510227
COG0256,0.001515160645478738,-252.23592295933238
COG0532,0.0016692253365404545,-242.5042002316946
COG0541,0.0007086244947481495,-242.74324769725317
COG0552,0.0006454783252486477,-246.03738995371714
